sym,date,spent,surcharge,amt,call,portfolio,reference
DOGE,2021-07-10,$100.00,$2.99,443.08943,BUY,GEMINI
ETH,2021-07-10,$100.00,$2.99,0.045302,BUY,GEMINI
BTC,2021-07-10,$100.00,$2.99,0.00284478,BUY,GEMINI
