sym,date,spent,surcharge,amt,call,portfolio,reference_code
MIR,2021-07-06,$50.00,$1.99,12.51208598,BUY,COINBASE,8RLMPMFD
BTC,2021-07-06,$100.00,$2.99,0.00284277,BUY,GEMINI
ETH,2021-07-06,$100.00,$2.99,0.04163,BUY,GEMINI
MATIC,2021-07-06,$100.00,$2.99,86.156824,BUY,GEMINI
AAVE,2021-07-06,$100.00,$2.99,0.294228,BUY,GEMINI
ADA,2021-07-06,$100.00,$2.99,68.633623,BUY,COINBASE,PBTLM3N7
