sym,date,spent,surcharge,amt,call,portfolio,reference
CLV,2021-07-23,$0.00,$0.00,0.9345,BUY,COINBASE
CLV,2021-07-23,$0.00,$0.00,0.9345,BUY,COINBASE
CLV,2021-07-23,$0.00,$0.00,0.9345,BUY,COINBASE
BAL,2021-07-23,$0.00,$0.00,0.0567,BUY,COINBASE
BAL,2021-07-23,$0.00,$0.00,0.0567,BUY,COINBASE
BAL,2021-07-23,$0.00,$0.00,0.0567,BUY,COINBASE
