call,date,amount,coin,from,to,surcharge,coin_surcharge,basis,confirmation
XFER,2021-11-01,730,UST,TERRA,HARMONY,1.429696,UST,$70.00,10CDDB2D215FE70491B6D4C31058787980ABF7858F2F377DFA579F3ACA14603B
