call,date,amount,coin,from,to,surcharge,coin_surcharge,basis,confirmation
XFER,2021-12-01,1002,UST,TERRA,HARMONY2,1.407976,UST,$1002.00,D91256E293DBE3711F9B32F5511C75DCCC4E73E8212E415F299BDD76FE6B03D0
