sym,date,amt,portfolio,surcharge,reference
ANC,2021-10-10,10.411387,TERRA,$0.76,B2346E54FAAD3580030B819AC48ACB9D49FC326D31EB84C8A05EF213B737BBB3
XTZ,2021-10-12,0.012977,COINBASE
XTZ,2021-10-09,0.013089,COINBASE
