call,date,amount,coin,from,to,surcharge,basis
XFER,2021-09-06,0.04095,ETH,BINANCE,IPHONE,0.002688,ETH,$160.74,0x510736bbadf6d6e8a2063b167891b19974328a70fb1f63a6acbf3a13c85bdc45
XFER,2021-09-06,2899.999,ONE,BINANCE,HARMONY,0.001,ONE,$376.03,0x1680eac2baab13baf81bba706d95ae719b7b0a30d216253c91536c5a527fc34c
XFER,2021-09-06,0.04338506,ETH,COINBASE,IPHONE,0.002121,ETH,$177.96
XFER,2021-09-06,89.65,USDC,COINBASE,IPHONE,10.346601,USDC,$100.00
XFER,2021-09-07,0.04,ETH,IPHONE,BINANCE,0.002463,ETH,$160.47,0x51bdb0879b88562c04c3b10f3e159f0ffea4cbca1d67bff77f3e656cf01eb0bf
XFER,2021-09-07,8.68987978,LUNA,COINBASE,IPHONE,1.25782022,LUNA,$250.00
XFER,2021-09-07,8.68988,LUNA,IPHONE,TERRA,0.006968010369,ETH,$250.00,0x46155e81b67f25ed95f677a5c513d921d07d9e6a63b907a9ba47efa820ee9a45
XFER,2021-09-07,9.22457634,LUNA,COINBASE,IPHONE,0.45548607,LUNA,$250.00
XFER,2021-09-07,9.04454351,LUNA,COINBASE,IPHONE,0.66928174,LUNA,$250.00
XFER,2021-09-07,46.65685106,LUNA,COINBASE,IPHONE,0.36013087,LUNA,$1230.57
XFER,2021-09-07,1.43740118,AXS,IPHONE,COINBASE,0.005586,ETH,$100.00,0xaf51c1e531d92f2c366315be6ac30c444cbabcc48787a40adf37d488ce34f65c
XFER,2021-09-07,46.656851,LUNA,IPHONE,TERRA,0.003677725001,ETH,$1230.57,0x4850ff66e75e4ef5e0ecc4281f11d01f5613f2e6804501eb7eef8afcdd4cd5fa
XFER,2021-09-07,0.003146,YFI,IPHONE,COINBASE,0.006852,ETH,$100.00,0xc189212e0ee0bf0f402b734bd9639d86a69e54153d5a93e9a325ce571f560e55
XFER,2021-09-07,0.8,AAVE,IPHONE,HARMONY,0.025341962,ETH,$300.00
XFER,2021-09-07,0.05386355,ETH,COINBASE,BINANCE,0.003255,ETH,$200.00
XFER,2021-09-07,0.65,BNB,BINANCE,IPHONE,0.001,BNB,$250.00
XFER,2021-09-08,4110,ONE,BINANCE,HARMONY,0.001,ONE,$600.00
XFER,2021-09-08,100,UST,HARMONY,TERRA,0.001,ONE,$100.00,0x807d45d6290f7b96acaf8f4e2a9784a5af4d156b28f7d2e0ceaafef38efe4da6
XFER,2021-09-08,450,UST,HARMONY,TERRA,0.001,ONE,$450.00,0x54eac7b4ec28e8b6f45b8a76e69284460ce2d92e374cc5899404f412173783f4
XFER,2021-09-08,261.7535,UST,IPHONE,TERRA,0.001,BNB,$250.00,0x0bc91ac1c9c7e97c2680bb0ba74b73d0baa7d7d11a27e8d91a55dcd6f864ac72
