sym,date,amt,portfolio,surcharge,reference,memo
JEWEL,2021-12-03,0.95,HARMONY,$0.00,0x8a330c04e73921074ba3c8b6e25c6515027166172c98b17c3cffd7d12942ce8f,JEWEL harvest
TRANQ,2021-12-03,2.868462418,HARMONY,$0.00,0x47f35b81c93b39a061a8f59b7879118e7772f1f0a9f7a8f6e28d80d2e33e9c52,xTRANQ yield
