sym,date,amt,portfolio,surcharge,reference,memo
ONE,2021-11-09,100,HARMONY,$0.00,0x462039c02951de29f26c68ad94651cc8d85798fcfe445ba6401be88521a41ae9,Twitter contest win
ANC,2021-11-09,10.851113,TERRA,$0.25,989E97182B5CC0D18A47E8A7F1E17B49276751A9CB4B83E149E4C4A8CAD28622,ANC stake claim
MIR,2021-11-09,0.056003,TERRA,$0.10,A51D8F8D2506B2B639D6DF8076CF938CCC9F54E88F61E5DCEFA948EB488691BA,MIR airdrop
