date,portfolio,from,amt,quote,to,amt,quote,coin fee,commission,tax,confirm
2021-07-15,coinbase,1INCH,30.91419707,$2.22,MANA,98.80691669,$0.70,0.0,0.0,0.0
2021-07-15,coinbase,COMP,1.43180352,$410.85,MANA,845.1539316,$0.70,0.0,0.0,0.0
