call,date,amount,coin,from,to,surcharge,coin_surcharge,basis,confirmation
XFER,2021-11-26,25.581652,ALGO,COINBASE,ALGORAND,0.002,ALGO,$41.52,JKFY67VJBXXU2EGIP6JWNF2AQQ2OY5CULPPDBQDASEOBJCR4K4JQ
