sym,date,spent,surcharge,amt,call,portfolio,reference
UNI,2021-08-13,$0.00,$0.00,2.5,BUY,COINBASE
UNI,2021-08-13,$0.00,$0.00,2.32,BUY,COINBASE
LUNA,2021-08-13,$0.00,$0.00,13.0,BUY,TERRA
USDC,2021-08-13,$0.00,$0.00,75.0,BUY,COINBASE
