sym,date,spent,surcharge,amt,call,portfolio,reference_code
BTC,2021-06-08,$100.00,$2.99,0.00307556,BUY,GEMINI
LINK,2021-06-08,$100.00,$2.99,4.457373,BUY,GEMINI
MANA,2021-06-08,$100.00,$2.99,152.270479,BUY,GEMINI
