sym,date,amt,portfolio,surcharge,reference,memo
MIS,2021-12-07,6.971398014,HARMONY,$0.00,0xa068c402a1518bb94430dc83c57ff84b64fe934c154d9dd0138d597302c94243,MIS LP claim
JEWEL,2021-12-07,0.980056,HARMONY,$0.00,0x64fed113624dc2070a4ce9c9c5b1c7afb379f79a738fc325ed4a033a3bac8d99,JEWEL Harvest
ANC,2021-12-08,0.237534,TERRA,$0.05,0301955BB2EFF21CD4C541CB6C9378F672ABFA7B18693F66595066D3DA7C3D3A,ANC airdrop
