sym,date,spent,surcharge,amt,call,portfolio,reference
BTC,2021-08-10,$100.00,$2.99,0.0021082,BUY,COINBASE
BTC,2021-08-10,$100.00,$2.99,0.00213811,BUY,GEMINI
ONE,2021-08-10,$50.00,$0.25,538.5,BUY,BINANCE
BTC,2021-08-10,$50.00,$0.25,0.001088,BUY,BINANCE
ETH,2021-08-10,$50.00,$0.25,0.01572,BUY,BINANCE
BNB,2021-08-10,$50.00,$0.25,0.13,BUY,BINANCE
