sym,date,amt,portfolio,surcharge,reference,memo
ANC,2021-11-30,0.158662,TERRA,$0.05,702E3BF5CB82F6F493971B2076D68AB73ACEC01308BC2AB1F4E1C7A9C6BE3DF8,ANC airdrop
VKR,2021-11-30,0.158489,TERRA,$0.05,F57A3696E8561EFBD1ED43E250B18561959A22D6525E48C6704F1CD9A97B1425,VKR airdrop
RVRS,2021-11-30,2.801,HARMONY,$0.00,0xf13b7d95d81158f18855f0eae2daf63f552e380232956e28b28440aa0463105e,UST pool
