call,date,amount,coin,from,to,surcharge,basis
XFER,2021-09-13,1085.1,ONE,BINANCE,HARMONY,0.001,ONE,$100.00,0x39a2191c5d2a4ef3d5da958f1f3599b05aaf2c2bc53749419ded0aa62d7f91bf
XFER,2021-09-13,108.196,UST,HARMONY,TERRA,0.000379,ONE,$108.20,0x4fd0ceee58c0458f83509a9cb6ee04d62bb32c5e498d3073a8b2ff55b907fcd3
XFER,2021-09-14,1098.3,ONE,BINANCE,HARMONY,0.001,ONE,$200.00
XFER,2021-09-14,2726.9,ONE,BINANCE,HARMONY,0.001,ONE,$500.00
