sym,date,amt,portfolio,surcharge,reference
ANC,2021-09-27,10.093174,TERRA,$0.762,5A44E2C1AE0B6E0726EBD43E890A20786D5B8DB761AD91DCA7A23DB87A878D6E
XTZ,2021-09-25,0.012706,COINBASE
