sym,date,spent,surcharge,amt,call,portfolio,reference
BNB,2021-08-15,$50.00,$0.25,0.12,BUY,BINANCE
ETH,2021-08-15,$50.00,$0.25,0.01515,BUY,BINANCE
DOGE,2021-08-15,$50.00,$0.25,146.0,BUY,BINANCE
BTC,2021-08-15,$50.00,$0.25,0.001055,BUY,BINANCE
RVN,2021-08-15,$50.00,$0.25,338.9,BUY,BINANCE
ONE,2021-08-15,$50.00,$0.25,466.2,BUY,BINANCE
